order_id,order_date,customer_id,customer_age,customer_gender,region,acquisition_channel,product_category,unit_price_vnd,quantity,discount_pct,gross_revenue_vnd,net_revenue_vnd,unit_cost_vnd,profit_vnd,payment_method,device,delivery_days,customer_satisfaction,is_returned
165,2024-02-01,1530,32.0,Nữ,Cần Thơ,Google Ads,Thời trang,247000,3,0.057,741000,698755,136382,289609,Thẻ tín dụng,Desktop,4.0,4.0,0
166,2024-02-01,2015,21.0,Nam,TP.HCM,Organic,Thời trang,179000,3,0.018,537000,527334,97378,235200,COD,Mobile,6.0,3.0,0
167,2024-02-01,3020,55.0,Nữ,TP.HCM,Google Ads,Điện tử,298000,3,0.128,894000,779812,201464,175420,Thẻ tín dụng,Tablet,4.0,4.0,0
168,2024-02-01,703,33.0,Nữ,TP.HCM,Facebook Ads,Mỹ phẩm,133000,4,0.176,532000,438103,57964,206247,Ví điện tử,Mobile,2.0,4.0,0
169,2024-02-02,2442,18.0,Nam,Hà Nội,Organic,Thời trang,106000,3,0.056,318000,300211,56912,129475,Thẻ tín dụng,Mobile,2.0,4.0,0
170,2024-02-02,1992,45.0,Nữ,Cần Thơ,Google Ads,Thời trang,212000,4,0.034,848000,818795,104761,399751,Thẻ tín dụng,Mobile,0.0,5.0,0
171,2024-02-02,1223,39.0,Nữ,Cần Thơ,Organic,Điện tử,519000,6,0.06,3114000,2928033,351511,818967,Thẻ tín dụng,Mobile,4.0,5.0,0
172,2024-02-02,466,31.0,Nữ,Cần Thơ,Referral,Gia dụng,292000,3,0.059,876000,824300,177726,291122,Ví điện tử,Mobile,1.0,4.0,0
173,2024-02-02,1243,51.0,Nam,TP.HCM,Google Ads,Thời trang,137000,4,0.181,548000,448908,76749,141912,COD,Mobile,7.0,4.0,0
174,2024-02-02,3058,34.0,Nữ,Hà Nội,Referral,Thực phẩm,116000,3,0.168,348000,289372,84211,36739,Thẻ tín dụng,Mobile,4.0,5.0,0
175,2024-02-02,2486,47.0,Nữ,Hà Nội,Referral,Thời trang,185000,7,0.093,1295000,1174500,104175,445275,Thẻ tín dụng,Mobile,2.0,3.0,0
176,2024-02-03,2002,33.0,Nữ,TP.HCM,Google Ads,Gia dụng,209000,5,0.053,1045000,989558,123519,371963,COD,Desktop,2.0,4.0,0
177,2024-02-03,5,44.0,Nữ,Hải Phòng,Google Ads,Mỹ phẩm,226000,4,0.046,904000,862199,111464,416343,Thẻ tín dụng,Tablet,2.0,5.0,0
178,2024-02-03,873,27.0,Nữ,TP.HCM,Google Ads,Sách,108000,4,0.029,432000,419672,67363,150220,Chuyển khoản,Mobile,2.0,4.0,0
179,2024-02-03,377,29.0,Nữ,Đà Nẵng,Organic,Điện tử,272000,1,0.019,272000,266800,204024,62776,Thẻ tín dụng,Mobile,3.0,4.0,0
180,2024-02-04,174,49.0,Nữ,Đà Nẵng,Referral,Sách,90000,2,0.042,180000,172457,59951,52555,COD,Mobile,3.0,4.0,1
181,2024-02-04,563,33.0,Nam,Hải Phòng,Organic,Thời trang,127000,6,0.118,762000,672376,68718,260068,Thẻ tín dụng,Desktop,2.0,5.0,0
182,2024-02-04,3273,31.0,Nam,Hà Nội,Google Ads,Thời trang,129000,2,0.074,258000,238863,74011,90841,Ví điện tử,Mobile,1.0,4.0,0
183,2024-02-04,3095,42.0,Nữ,TP.HCM,Facebook Ads,Gia dụng,196000,3,0.068,588000,548285,117220,196625,Ví điện tử,Mobile,3.0,4.0,0
184,2024-02-05,1810,42.0,Nam,TP.HCM,Referral,Thời trang,102000,5,0.143,510000,436985,50615,183910,COD,Mobile,3.0,4.0,0
185,2024-02-06,103,38.0,Nữ,Hà Nội,Facebook Ads,Điện tử,106000,6,0.077,636000,587314,76611,127648,Thẻ tín dụng,Mobile,1.0,4.0,0
186,2024-02-06,2033,38.0,Nữ,TP.HCM,Email,Thời trang,142000,4,0.086,568000,518976,82366,189512,Thẻ tín dụng,Mobile,7.0,3.0,0
187,2024-02-06,655,37.0,Nữ,Hà Nội,Google Ads,Gia dụng,183000,4,0.013,732000,722290,107348,292898,Thẻ tín dụng,Mobile,8.0,4.0,0
188,2024-02-07,1172,38.0,Nam,Hà Nội,Facebook Ads,Mỹ phẩm,254000,2,0.02,508000,498023,117177,263669,Thẻ tín dụng,Desktop,0.0,5.0,0
189,2024-02-07,1524,23.0,Nữ,Hà Nội,Facebook Ads,Thực phẩm,109000,5,0.21,545000,430683,76015,50608,Thẻ tín dụng,Mobile,3.0,3.0,0
190,2024-02-08,1163,41.0,Nữ,TP.HCM,Organic,Thực phẩm,133000,2,0.048,266000,253220,91106,71008,COD,Mobile,6.0,3.0,0
191,2024-02-08,986,22.0,Nữ,TP.HCM,Organic,Sách,65000,7,0.086,455000,415954,38453,146783,Ví điện tử,Desktop,3.0,5.0,0
192,2024-02-08,2458,33.0,Nữ,Hà Nội,Referral,Điện tử,252000,3,0.102,756000,678826,176257,150055,COD,Tablet,2.0,4.0,0
193,2024-02-08,389,41.0,Nam,TP.HCM,Facebook Ads,Mỹ phẩm,311000,1,0.027,311000,302637,142674,159963,Ví điện tử,Mobile,1.0,,0
194,2024-02-09,2064,20.0,Nữ,Hà Nội,Google Ads,Sách,85000,3,0.052,255000,241714,53584,80962,COD,Mobile,4.0,4.0,1
195,2024-02-10,1489,41.0,Nữ,Hà Nội,Google Ads,Điện tử,307000,2,0.091,614000,558410,229210,99990,COD,Mobile,8.0,,0
196,2024-02-10,2754,37.0,Nữ,Hà Nội,Email,Mỹ phẩm,208000,4,0.163,832000,696611,85760,353571,COD,Mobile,1.0,4.0,0
197,2024-02-10,107,44.0,Nữ,TP.HCM,Organic,Mỹ phẩm,207000,4,0.033,828000,800280,90821,436996,COD,Mobile,1.0,4.0,0
198,2024-02-10,450,25.0,Nữ,Hải Phòng,Google Ads,Mỹ phẩm,216000,3,0.173,648000,535629,94868,251025,COD,Mobile,1.0,4.0,0
199,2024-02-10,1407,27.0,Nữ,Hà Nội,Facebook Ads,Gia dụng,482000,3,0.077,1446000,1334325,292386,457167,Chuyển khoản,Mobile,4.0,4.0,0
200,2024-02-10,1684,28.0,Nữ,TP.HCM,Google Ads,Thời trang,148000,6,0.051,888000,842890,82850,345790,COD,Tablet,1.0,5.0,0
201,2024-02-10,32,30.0,Nam,Đà Nẵng,Referral,Thời trang,198000,4,0.042,792000,758597,114005,302577,Ví điện tử,Tablet,2.0,4.0,0
202,2024-02-11,218,18.0,Nữ,Hải Phòng,Google Ads,Thời trang,170000,3,0.091,510000,463692,91342,189666,Thẻ tín dụng,Desktop,4.0,4.0,0
203,2024-02-11,2678,22.0,Nam,Đà Nẵng,Facebook Ads,Điện tử,460000,4,0.151,1840000,1561868,345700,179068,Thẻ tín dụng,Mobile,1.0,5.0,0
204,2024-02-11,769,18.0,Nữ,Hà Nội,Facebook Ads,Gia dụng,241000,5,0.021,1205000,1180231,142665,466906,Chuyển khoản,Tablet,2.0,,0
205,2024-02-11,680,38.0,Nữ,TP.HCM,Facebook Ads,Điện tử,288000,4,0.153,1152000,975789,203728,160877,COD,Desktop,1.0,5.0,0
206,2024-02-12,1976,35.0,Nam,Hải Phòng,Referral,Gia dụng,205000,3,0.079,615000,566290,121764,200998,Thẻ tín dụng,Mobile,2.0,4.0,0
207,2024-02-12,1664,30.0,Nam,TP.HCM,Facebook Ads,Điện tử,227000,5,0.037,1135000,1093005,161355,286230,Ví điện tử,Mobile,3.0,4.0,0
208,2024-02-12,3183,42.0,Nam,Cần Thơ,Organic,Điện tử,337000,4,0.054,1348000,1275821,242070,307541,Chuyển khoản,Mobile,0.0,5.0,0
209,2024-02-12,1773,39.0,Nam,Đà Nẵng,Referral,Thực phẩm,130000,3,0.025,390000,380188,85699,123091,Chuyển khoản,Mobile,4.0,4.0,0
210,2024-02-12,110,51.0,Nữ,Hà Nội,Google Ads,Thực phẩm,117000,3,0.056,351000,331507,86062,73321,Thẻ tín dụng,Desktop,4.0,4.0,0
211,2024-02-13,859,37.0,Nữ,TP.HCM,Organic,Thời trang,142000,4,0.074,568000,526009,77767,214941,Chuyển khoản,Mobile,3.0,5.0,0
212,2024-02-14,2592,41.0,Nam,Hà Nội,Google Ads,Điện tử,213000,5,0.156,1065000,898423,145596,170443,Thẻ tín dụng,Mobile,2.0,4.0,0
213,2024-02-14,2601,20.0,Nữ,Hà Nội,Email,Mỹ phẩm,159000,4,0.15,636000,540675,77517,230607,Ví điện tử,Desktop,3.0,5.0,0
214,2024-02-14,2565,38.0,Nam,Đà Nẵng,Facebook Ads,Điện tử,274000,8,0.072,2192000,2033951,191042,505615,Chuyển khoản,Mobile,1.0,4.0,0
215,2024-02-14,890,30.0,Nam,Đà Nẵng,Google Ads,Sách,83000,2,0.065,166000,155267,58097,39073,Thẻ tín dụng,Tablet,2.0,5.0,0
216,2024-02-15,1796,24.0,Nữ,TP.HCM,Organic,Điện tử,184000,3,0.123,552000,483917,130420,92657,COD,Mobile,4.0,3.0,0
217,2024-02-15,2271,31.0,Nam,TP.HCM,Facebook Ads,Thực phẩm,124000,20,0.073,2480000,2299787,89363,512527,Ví điện tử,Desktop,7.0,4.0,0
218,2024-02-15,1375,23.0,Nữ,TP.HCM,Organic,Sách,85000,4,0.06,340000,319538,58086,87194,Chuyển khoản,Desktop,6.0,4.0,1
219,2024-02-15,10,39.0,Nam,TP.HCM,Google Ads,Thời trang,138000,3,0.106,414000,370054,73182,150508,Thẻ tín dụng,Mobile,6.0,3.0,0
220,2024-02-16,2292,28.0,Nữ,Cần Thơ,Organic,Điện tử,124000,4,0.129,496000,432194,85199,91398,COD,Desktop,1.0,4.0,0
221,2024-02-16,1928,24.0,Nam,TP.HCM,Facebook Ads,Thời trang,115000,2,0.075,230000,212841,64366,84109,Chuyển khoản,Mobile,2.0,4.0,0
222,2024-02-16,2521,37.0,Nam,Hải Phòng,Organic,Điện tử,354000,3,0.051,1062000,1007908,243905,276193,Thẻ tín dụng,Desktop,2.0,2.0,0
223,2024-02-16,3167,28.0,Nữ,Cần Thơ,Facebook Ads,Thực phẩm,146000,3,0.051,438000,415638,115376,69510,Ví điện tử,Mobile,4.0,4.0,0
224,2024-02-16,3069,34.0,Nam,Hà Nội,Email,Thời trang,59000,8,0.118,472000,416246,31413,164942,Thẻ tín dụng,Mobile,2.0,4.0,0
225,2024-02-17,3054,41.0,Nam,Hải Phòng,Google Ads,Điện tử,196000,5,0.161,980000,822451,136143,141736,Ví điện tử,Mobile,3.0,4.0,0
226,2024-02-17,1873,18.0,Nam,Cần Thơ,Referral,Điện tử,269000,6,0.091,1614000,1467424,187238,343996,COD,Mobile,1.0,5.0,0
227,2024-02-17,3293,21.0,Nam,TP.HCM,Referral,Mỹ phẩm,212000,3,0.283,636000,456221,97014,165179,Thẻ tín dụng,Desktop,1.0,5.0,0
228,2024-02-17,124,42.0,Nam,Cần Thơ,Google Ads,Thời trang,136000,3,0.231,408000,313723,74739,89506,Chuyển khoản,Desktop,4.0,5.0,0
229,2024-02-17,2930,21.0,Nữ,Hà Nội,Referral,Thời trang,92000,5,0.078,460000,423957,48760,180157,COD,Desktop,3.0,4.0,0
230,2024-02-17,2945,54.0,Nam,Hà Nội,Google Ads,Gia dụng,310000,1,0.221,310000,241518,177327,64191,Ví điện tử,Desktop,11.0,3.0,0
231,2024-02-17,2934,32.0,Nam,Hải Phòng,Organic,Điện tử,217000,5,0.037,1085000,1044384,168661,201079,Ví điện tử,Desktop,3.0,5.0,0
232,2024-02-17,1145,34.0,Nữ,Hà Nội,Google Ads,Thời trang,124000,3,0.228,372000,287002,67798,83608,Chuyển khoản,Mobile,3.0,3.0,0
233,2024-02-18,2542,40.0,Nam,Đà Nẵng,Facebook Ads,Gia dụng,175000,3,0.036,525000,506085,99850,206535,Chuyển khoản,Mobile,1.0,,0
234,2024-02-18,373,29.0,Nữ,TP.HCM,Facebook Ads,Thời trang,103000,3,0.27,309000,225689,53230,65999,COD,Mobile,2.0,4.0,0
235,2024-02-18,920,18.0,Nam,Hải Phòng,Facebook Ads,Thời trang,189000,4,0.101,756000,679597,106906,251973,COD,Mobile,5.0,4.0,0
236,2024-02-18,1717,42.0,Nam,Hà Nội,Google Ads,Thời trang,186000,3,0.321,558000,378867,105982,60921,Ví điện tử,Desktop,0.0,5.0,0
237,2024-02-18,2342,28.0,Nữ,TP.HCM,Facebook Ads,Thời trang,161000,1,0.032,161000,155774,85691,70083,COD,Mobile,3.0,4.0,1
238,2024-02-18,3131,24.0,Nữ,Hải Phòng,Referral,Điện tử,237000,6,0.056,1422000,1342192,170451,319486,Ví điện tử,Mobile,1.0,4.0,0
239,2024-02-19,930,44.0,Nữ,Đà Nẵng,Organic,Gia dụng,194000,3,0.13,582000,506228,124909,131501,COD,Mobile,1.0,4.0,0
240,2024-02-19,2862,28.0,Nam,Cần Thơ,Organic,Thời trang,137000,2,0.087,274000,250156,77017,96122,Ví điện tử,Desktop,6.0,3.0,0
241,2024-02-20,1114,31.0,Nữ,Đà Nẵng,Organic,Gia dụng,308000,5,0.119,1540000,1356001,164330,534351,Thẻ tín dụng,Mobile,1.0,5.0,0
242,2024-02-20,146,18.0,Nữ,Cần Thơ,Email,Điện tử,452000,4,0.127,1808000,1578882,325468,277010,Thẻ tín dụng,Mobile,1.0,4.0,0
243,2024-02-20,2155,41.0,Nam,Hà Nội,Referral,Gia dụng,270000,7,0.022,1890000,1848100,173595,632935,COD,Mobile,2.0,5.0,0
244,2024-02-20,228,26.0,Nam,TP.HCM,Google Ads,Mỹ phẩm,179000,4,0.141,716000,615118,79967,295250,COD,Desktop,2.0,3.0,0
245,2024-02-20,222,29.0,Nam,Cần Thơ,Email,Điện tử,196000,4,0.003,784000,781468,129942,261700,COD,Tablet,0.0,3.0,0
246,2024-02-20,3155,32.0,Nam,Đà Nẵng,Organic,Điện tử,228000,2,0.095,456000,412904,171160,70584,COD,Mobile,4.0,4.0,0
247,2024-02-21,2767,28.0,Nam,Cần Thơ,Facebook Ads,Điện tử,333000,2,0.068,666000,620795,249313,122169,Thẻ tín dụng,Mobile,6.0,3.0,1
248,2024-02-21,2599,28.0,Nam,TP.HCM,Google Ads,Điện tử,372000,3,0.103,1116000,1001125,246437,261814,Ví điện tử,Desktop,4.0,5.0,0
249,2024-02-21,1873,18.0,Nam,Hà Nội,Google Ads,Thời trang,207000,4,0.037,828000,797354,113059,345118,Thẻ tín dụng,Desktop,4.0,4.0,0
250,2024-02-21,121,18.0,Nam,Hà Nội,Organic,Thời trang,148000,4,0.238,592000,450882,83910,115242,COD,Desktop,1.0,4.0,0
251,2024-02-21,1801,36.0,Nữ,TP.HCM,Referral,Điện tử,227000,3,0.06,681000,640434,174222,117768,Ví điện tử,Mobile,3.0,,0
252,2024-02-22,2388,45.0,Nữ,TP.HCM,Google Ads,Thời trang,170000,6,0.069,1020000,949882,91066,403486,Ví điện tử,Mobile,2.0,5.0,0
253,2024-02-22,2282,29.0,Nữ,Đà Nẵng,Organic,Thời trang,255000,3,0.078,765000,705042,137015,293997,COD,Desktop,4.0,5.0,0
254,2024-02-22,2404,28.0,Nam,Cần Thơ,Organic,Gia dụng,140000,1,0.081,140000,128715,86302,42413,COD,Desktop,2.0,4.0,0
255,2024-02-23,2067,38.0,Nam,Cần Thơ,Referral,Gia dụng,180000,3,0.132,540000,468753,108963,141864,Thẻ tín dụng,Mobile,1.0,4.0,0
256,2024-02-23,2620,18.0,Nam,Hà Nội,Facebook Ads,Điện tử,273000,4,0.184,1092000,891466,191388,125914,Ví điện tử,Mobile,1.0,5.0,0
257,2024-02-23,2187,32.0,Nam,Hải Phòng,Organic,Thời trang,70000,3,0.101,210000,188861,36261,80078,Thẻ tín dụng,Desktop,2.0,4.0,0
258,2024-02-24,2932,26.0,Nam,Hà Nội,Organic,Thời trang,132000,2,0.107,264000,235699,76983,81733,COD,Desktop,6.0,2.0,1
259,2024-02-24,1626,18.0,Nam,TP.HCM,Organic,Sách,121000,3,0.108,363000,323710,83004,74698,COD,Mobile,4.0,3.0,0
260,2024-02-24,797,31.0,Nữ,Cần Thơ,Referral,Gia dụng,292000,4,0.2,1168000,933837,171320,248557,COD,Mobile,2.0,4.0,0
261,2024-02-24,2169,33.0,Nữ,Cần Thơ,Facebook Ads,Sách,142000,4,0.121,568000,499053,89770,139973,COD,Desktop,4.0,4.0,0
262,2024-02-25,105,43.0,Nam,TP.HCM,Email,Thời trang,106000,4,0.208,424000,335678,64633,77146,Thẻ tín dụng,Mobile,4.0,4.0,0
263,2024-02-25,181,20.0,Nữ,Hà Nội,Email,Điện tử,214000,4,0.049,856000,813832,160350,172432,COD,Desktop,2.0,4.0,0
264,2024-02-25,1506,29.0,Nữ,Hà Nội,Google Ads,Thời trang,144000,1,0.138,144000,124154,79404,44750,Thẻ tín dụng,Mobile,2.0,5.0,0
265,2024-02-25,2670,21.0,Nam,Hà Nội,Google Ads,Thời trang,183000,3,0.054,549000,519579,100529,217992,Thẻ tín dụng,Desktop,3.0,3.0,1
266,2024-02-25,1439,34.0,Nữ,TP.HCM,Facebook Ads,Mỹ phẩm,189000,3,0.029,567000,550734,83161,301251,Thẻ tín dụng,Desktop,4.0,3.0,0
267,2024-02-26,2033,38.0,Nữ,Hà Nội,Referral,Mỹ phẩm,281000,4,0.106,1124000,1004670,127880,493150,COD,Mobile,2.0,4.0,0
268,2024-02-26,1217,18.0,Nữ,TP.HCM,Organic,Điện tử,336000,6,0.056,2016000,1903546,253125,384796,COD,Mobile,2.0,,0
269,2024-02-26,1903,46.0,Nam,TP.HCM,Organic,Mỹ phẩm,226000,4,0.081,904000,830908,94131,454384,Chuyển khoản,Mobile,8.0,4.0,0
270,2024-02-26,319,31.0,Nam,TP.HCM,Referral,Gia dụng,169000,5,0.116,845000,747136,102351,235381,Ví điện tử,Mobile,2.0,4.0,0
271,2024-02-27,541,25.0,Nữ,TP.HCM,Facebook Ads,Mỹ phẩm,137000,2,0.022,274000,267913,60181,147551,Thẻ tín dụng,Desktop,1.0,4.0,0
272,2024-02-27,2050,28.0,Nam,TP.HCM,Facebook Ads,Điện tử,510000,2,0.09,1020000,928410,343941,240528,Thẻ tín dụng,Mobile,4.0,3.0,0
273,2024-02-28,463,38.0,Nam,TP.HCM,Email,Điện tử,349000,4,0.155,1396000,1179973,242116,211509,COD,Mobile,4.0,5.0,0
274,2024-02-28,2471,34.0,Nam,TP.HCM,Referral,Thực phẩm,176000,2,0.3,352000,246320,122374,1572,COD,Mobile,1.0,4.0,0
275,2024-02-28,2283,46.0,Nam,Đà Nẵng,Google Ads,Mỹ phẩm,157000,3,0.155,471000,397932,76131,169539,COD,Mobile,3.0,3.0,0
276,2024-02-28,665,38.0,Nam,Hải Phòng,Facebook Ads,Gia dụng,169000,7,0.06,1183000,1112537,100357,410038,Chuyển khoản,Mobile,4.0,4.0,0
277,2024-02-29,710,18.0,Nam,Cần Thơ,Email,Gia dụng,470000,1,0.123,470000,412155,265379,146776,COD,Mobile,1.0,5.0,0
278,2024-02-29,2472,34.0,Nam,Hà Nội,Facebook Ads,Điện tử,227000,6,0.118,1362000,1201716,149292,305964,Thẻ tín dụng,Mobile,3.0,5.0,0
279,2024-02-29,181,20.0,Nữ,TP.HCM,Organic,Gia dụng,263000,4,0.072,1052000,976250,156768,349178,COD,Mobile,2.0,4.0,0
280,2024-02-29,455,28.0,Nữ,Hà Nội,Google Ads,Sách,109000,3,0.051,327000,310318,73441,89995,COD,Mobile,1.0,4.0,0
281,2024-02-29,1744,33.0,Nữ,TP.HCM,Facebook Ads,Điện tử,288000,1,0.058,288000,271257,209469,61788,Ví điện tử,Mobile,1.0,4.0,0
282,2024-03-01,2710,33.0,Nữ,TP.HCM,Organic,Thực phẩm,110000,3,0.069,330000,307191,78958,70317,COD,Mobile,2.0,4.0,0
283,2024-03-01,2418,39.0,Nữ,TP.HCM,Google Ads,Gia dụng,209000,2,0.058,418000,393719,133159,127401,Ví điện tử,Mobile,1.0,4.0,0
284,2024-03-01,1156,18.0,Nữ,Hà Nội,Facebook Ads,Thực phẩm,115000,6,0.052,690000,653959,86376,135703,COD,Desktop,1.0,4.0,0
285,2024-03-01,1814,31.0,Nam,Hải Phòng,Organic,Gia dụng,221000,4,0.081,884000,812263,141351,246859,Thẻ tín dụng,Mobile,7.0,3.0,0
286,2024-03-01,1446,34.0,Nam,TP.HCM,Organic,Sách,90000,4,0.18,360000,295184,62053,46972,Ví điện tử,Desktop,4.0,3.0,0
287,2024-03-01,2844,42.0,Nữ,Hà Nội,Google Ads,Sách,96000,2,0.04,192000,184273,61432,61409,Chuyển khoản,Mobile,4.0,4.0,0
288,2024-03-01,968,50.0,Nam,Đà Nẵng,Organic,Thực phẩm,149000,6,0.062,894000,838534,109165,183544,Chuyển khoản,Mobile,1.0,5.0,0
289,2024-03-02,1533,42.0,Nam,TP.HCM,Google Ads,Thời trang,192000,6,0.094,1152000,1044166,109005,390136,COD,Mobile,3.0,4.0,0
290,2024-03-02,1104,37.0,Nữ,Cần Thơ,Organic,Mỹ phẩm,260000,4,0.009,1040000,1030834,118461,556990,Ví điện tử,Desktop,3.0,,0
291,2024-03-02,789,44.0,Nữ,Hà Nội,Google Ads,Điện tử,438000,6,0.11,2628000,2339081,320850,413981,COD,Desktop,3.0,4.0,0
292,2024-03-02,897,18.0,Nữ,Hà Nội,Facebook Ads,Mỹ phẩm,230000,4,0.187,920000,748022,93734,373086,Ví điện tử,Desktop,2.0,4.0,1
293,2024-03-02,2619,33.0,Nữ,TP.HCM,Organic,Thời trang,245000,6,0.06,1470000,1381481,140724,537137,COD,Mobile,5.0,4.0,0
294,2024-03-02,18,35.0,Nữ,TP.HCM,Referral,Điện tử,278000,9,0.048,2502000,2382534,200686,576360,Thẻ tín dụng,Mobile,2.0,5.0,0
295,2024-03-02,1299,24.0,Nữ,Hà Nội,Facebook Ads,Thực phẩm,99000,3,0.151,297000,252203,64553,58544,Chuyển khoản,Mobile,4.0,3.0,0
296,2024-03-03,1185,25.0,Nam,Đà Nẵng,Referral,Gia dụng,189000,4,0.059,756000,711713,129332,194385,Thẻ tín dụng,Mobile,3.0,5.0,0
297,2024-03-03,892,32.0,Nam,Hà Nội,Organic,Thời trang,120000,2,0.027,240000,233606,68306,96994,COD,Mobile,2.0,3.0,0
298,2024-03-03,1170,32.0,Nữ,Cần Thơ,Facebook Ads,Mỹ phẩm,335000,2,0.091,670000,608849,147658,313533,COD,Mobile,1.0,5.0,0
299,2024-03-03,530,39.0,Nữ,TP.HCM,Referral,Gia dụng,291000,1,0.034,291000,281089,179092,101997,Thẻ tín dụng,Desktop,3.0,4.0,0
300,2024-03-03,470,37.0,Nam,Cần Thơ,Facebook Ads,Mỹ phẩm,286000,5,0.053,1430000,1354013,126601,721008,Chuyển khoản,Mobile,3.0,4.0,0
301,2024-03-03,2066,33.0,Nữ,TP.HCM,Organic,Gia dụng,257000,5,0.022,1285000,1256820,155743,478105,COD,Desktop,1.0,4.0,0
302,2024-03-03,1391,31.0,Nam,Hải Phòng,Facebook Ads,Điện tử,278000,3,0.108,834000,744171,204405,130956,Ví điện tử,Mobile,2.0,5.0,0
303,2024-03-03,201,18.0,Nữ,Đà Nẵng,Organic,Điện tử,729000,4,0.078,2916000,2688971,533075,556671,Thẻ tín dụng,Desktop,,5.0,0
304,2024-03-04,25,28.0,Nam,Cần Thơ,Google Ads,Điện tử,294000,3,0.029,882000,856088,207443,233759,COD,Mobile,3.0,5.0,0
305,2024-03-04,2065,38.0,Nam,Hà Nội,Google Ads,Thời trang,119000,4,0.146,476000,406599,61982,158671,Thẻ tín dụng,Mobile,3.0,4.0,0
306,2024-03-04,3076,41.0,Nam,Cần Thơ,Referral,Thời trang,116000,9,0.048,1044000,994183,66763,393316,Ví điện tử,Desktop,3.0,5.0,0
307,2024-03-04,2146,29.0,Nam,Đà Nẵng,Organic,Gia dụng,348000,6,0.021,2088000,2045124,208448,794436,Thẻ tín dụng,Tablet,7.0,3.0,0
308,2024-03-04,2475,39.0,Nam,TP.HCM,Google Ads,Điện tử,414000,3,0.111,1242000,1104265,296041,216142,COD,Mobile,0.0,5.0,0
309,2024-03-04,1186,31.0,Nam,TP.HCM,Facebook Ads,Thời trang,148000,4,0.166,592000,493740,78613,179288,Thẻ tín dụng,Mobile,3.0,5.0,0
310,2024-03-04,2969,42.0,Nữ,TP.HCM,Organic,Thời trang,138000,4,0.025,552000,538269,74012,242221,Ví điện tử,Desktop,3.0,4.0,0
311,2024-03-04,2484,31.0,Nữ,Cần Thơ,Google Ads,Mỹ phẩm,152000,4,0.099,608000,547640,71403,262028,COD,Mobile,1.0,5.0,0
312,2024-03-04,855,22.0,Nam,Cần Thơ,Facebook Ads,Gia dụng,218000,1,0.202,218000,173880,125083,48797,COD,Mobile,1.0,5.0,0
313,2024-03-05,1368,31.0,Nữ,TP.HCM,Referral,Mỹ phẩm,141000,4,0.064,564000,528012,70745,245032,Ví điện tử,Mobile,4.0,5.0,0
314,2024-03-05,1224,25.0,Nữ,Đà Nẵng,Referral,Mỹ phẩm,174000,1,0.035,174000,167828,78011,89817,Thẻ tín dụng,Mobile,2.0,4.0,0
315,2024-03-05,1620,27.0,Nữ,TP.HCM,Organic,Sách,79000,3,0.119,237000,208799,52544,51167,COD,Mobile,2.0,3.0,0
316,2024-03-05,961,46.0,Nữ,TP.HCM,Facebook Ads,Điện tử,69000,3,0.132,207000,179591,52430,22301,Thẻ tín dụng,Mobile,2.0,4.0,0
317,2024-03-05,2873,51.0,Nam,TP.HCM,Google Ads,Mỹ phẩm,236000,9,0.116,2124000,1877494,101150,967144,Thẻ tín dụng,Desktop,2.0,4.0,0
318,2024-03-06,1080,25.0,Nữ,TP.HCM,Organic,Điện tử,268000,2,0.103,536000,480689,184650,111389,Thẻ tín dụng,Mobile,1.0,4.0,0
319,2024-03-06,976,29.0,Nữ,Đà Nẵng,Referral,Mỹ phẩm,130000,5,0.059,650000,611801,57811,322746,COD,Mobile,4.0,4.0,0
320,2024-03-06,1479,38.0,Nữ,TP.HCM,Email,Thời trang,123000,3,0.084,369000,337990,65765,140695,Ví điện tử,Mobile,1.0,4.0,0
321,2024-03-06,2817,22.0,Nam,Hà Nội,Organic,Thời trang,151000,5,0.083,755000,692401,84507,269866,Ví điện tử,Mobile,4.0,4.0,0
322,2024-03-06,3223,,Nam,Cần Thơ,Google Ads,Thời trang,185000,2,0.059,370000,348333,95446,157441,COD,Tablet,2.0,4.0,1
323,2024-03-06,902,38.0,Nữ,TP.HCM,Email,Mỹ phẩm,289000,2,0.186,578000,470427,127031,216365,Chuyển khoản,Desktop,2.0,4.0,0
324,2024-03-06,3003,28.0,Nam,TP.HCM,Organic,Mỹ phẩm,174000,4,0.104,696000,623542,75481,321618,COD,Mobile,7.0,3.0,0
325,2024-03-07,1869,35.0,Nữ,TP.HCM,Google Ads,Thời trang,80000,7,0.107,560000,500281,41985,206386,Thẻ tín dụng,Mobile,1.0,5.0,0
326,2024-03-07,2793,48.0,Nữ,Đà Nẵng,Organic,Điện tử,177000,4,0.222,708000,550841,128802,35633,Thẻ tín dụng,Mobile,1.0,4.0,0
327,2024-03-07,2939,46.0,Nữ,TP.HCM,Facebook Ads,Gia dụng,245000,5,0.011,1225000,1211275,142726,497645,Chuyển khoản,Mobile,2.0,4.0,0
328,2024-03-07,1271,25.0,Nam,Hà Nội,Facebook Ads,Gia dụng,224000,6,0.044,1344000,1285411,123718,543103,COD,Mobile,4.0,4.0,0
329,2024-03-07,598,35.0,Nữ,Đà Nẵng,Organic,Mỹ phẩm,230000,4,0.071,920000,854864,107581,424540,COD,Mobile,2.0,4.0,0
330,2024-03-08,1951,30.0,Nữ,Hải Phòng,Email,Sách,78000,4,0.202,312000,249078,53425,35378,Thẻ tín dụng,Desktop,5.0,3.0,0
